order_id,overdue_days,label,chinese_zodiac,zodiac
41308,1,0,兔,射手座
41309,28,1,马,巨蟹座
41310,0,0,马,金牛座
41311,0,0,蛇,狮子座
41312,0,0,兔,水瓶座
41313,28,1,鼠,天秤座
41314,0,0,羊,金牛座
41315,28,1,蛇,摩羯座
41316,0,0,蛇,处女座
41317,28,1,龙,射手座
41318,0,0,蛇,金牛座
41319,28,1,龙,巨蟹座
41320,1,0,鸡,天蝎座
41321,0,0,猪,狮子座
41322,0,0,龙,天蝎座
41323,0,0,鼠,水瓶座
41324,28,1,兔,天秤座
41325,0,0,龙,双鱼座
41326,0,0,狗,白羊座
41327,0,0,狗,摩羯座
41328,0,0,虎,双鱼座
41329,0,0,龙,狮子座
41330,0,0,牛,双子座
41331,0,0,猪,金牛座
41332,0,0,兔,射手座
41333,0,0,蛇,巨蟹座
41334,0,0,鸡,射手座
41335,1,0,羊,处女座
41336,1,0,羊,双子座
41337,0,0,牛,天秤座
41338,0,0,猴,天秤座
41339,0,0,虎,天蝎座
41340,0,0,马,巨蟹座
41341,0,0,猪,处女座
41342,0,0,鼠,双子座
41343,0,0,兔,处女座
41344,0,0,马,白羊座
41345,0,0,鸡,双鱼座
41346,0,0,虎,白羊座
41347,0,0,蛇,摩羯座
41348,0,0,鸡,水瓶座
41349,0,0,鸡,射手座
41350,0,0,鸡,双鱼座
41351,28,1,鸡,天蝎座
41352,0,0,猪,双子座
41353,1,0,龙,射手座
41354,2,0,牛,摩羯座
41355,0,0,猪,双鱼座
41356,0,0,蛇,狮子座
41357,0,0,鸡,白羊座
41358,0,0,猪,双子座
41359,0,0,猪,天秤座
41360,0,0,牛,射手座
41361,17,1,猴,双鱼座
41362,0,0,羊,摩羯座
41363,0,0,牛,水瓶座
41364,17,1,鸡,天蝎座
41365,2,0,鼠,双子座
41366,0,0,猴,双子座
41367,0,0,猪,巨蟹座
41368,1,0,猪,双子座
41369,17,1,马,摩羯座
41370,0,0,鼠,天秤座
41371,1,0,龙,摩羯座
41372,0,0,鼠,射手座
41373,1,0,鼠,水瓶座
41374,0,0,狗,天秤座
41375,1,0,猴,金牛座
41376,0,0,兔,天秤座
41377,17,1,马,双子座
41378,0,0,鸡,水瓶座
41379,0,0,蛇,摩羯座
41380,1,0,狗,白羊座
41381,0,0,猴,摩羯座
41382,0,0,羊,双子座
41383,2,0,虎,射手座
41384,0,0,鸡,双子座
41385,16,1,狗,双鱼座
41386,0,0,羊,巨蟹座
41387,1,0,牛,处女座
41388,0,0,牛,天秤座
41389,0,0,羊,射手座
41390,0,0,兔,金牛座
41391,0,0,虎,摩羯座
41392,17,1,狗,双子座
41393,0,0,虎,射手座
41394,17,1,虎,水瓶座
41395,0,0,虎,射手座
41396,0,0,羊,双鱼座
41397,0,0,蛇,摩羯座
41398,17,1,鼠,巨蟹座
41399,0,0,牛,摩羯座
41400,1,0,兔,摩羯座
41401,0,0,虎,水瓶座
41402,0,0,龙,双子座
41403,0,0,牛,白羊座
41404,0,0,马,处女座
41405,0,0,龙,金牛座
41406,0,0,龙,双鱼座
41407,17,1,虎,双子座
41408,4,2,牛,水瓶座
41409,1,0,龙,白羊座
41410,0,0,鸡,狮子座
41411,0,0,猪,白羊座
41412,0,0,蛇,巨蟹座
41413,17,1,蛇,巨蟹座
41414,1,0,蛇,白羊座
41415,2,0,猴,狮子座
41416,0,0,龙,水瓶座
41417,0,0,猴,双鱼座
41418,17,1,蛇,金牛座
41419,1,0,牛,狮子座
41420,17,1,鼠,巨蟹座
41421,0,0,牛,双鱼座
41422,17,1,狗,天秤座
41423,0,0,虎,天秤座
41424,0,0,马,白羊座
41425,2,0,鸡,金牛座
41426,2,0,马,天秤座
41427,0,0,猪,射手座
41428,0,0,猴,双子座
41429,0,0,虎,天蝎座
41430,0,0,马,双鱼座
41431,0,0,龙,金牛座
41432,0,0,蛇,处女座
41433,17,1,虎,狮子座
41434,17,1,虎,天秤座
41435,0,0,猴,水瓶座
41436,0,0,猴,双鱼座
41437,0,0,鼠,巨蟹座
41438,0,0,狗,双鱼座
41439,0,0,虎,白羊座
41440,0,0,马,处女座
41441,0,0,虎,白羊座
41442,0,0,猪,白羊座
41443,2,0,羊,双子座
41444,2,0,鸡,水瓶座
41445,0,0,羊,处女座
41446,0,0,鸡,天秤座
41447,0,0,猪,金牛座
41448,0,0,龙,双子座
41449,17,1,龙,天蝎座
41450,0,0,鸡,处女座
41451,0,0,牛,巨蟹座
41452,1,0,龙,金牛座
41453,2,0,虎,双鱼座
41454,0,0,鸡,巨蟹座
41455,0,0,蛇,天秤座
41456,0,0,虎,摩羯座
41457,0,0,猴,金牛座
41458,0,0,马,射手座
41459,0,0,牛,双鱼座
41460,0,0,马,射手座
41461,0,0,羊,天蝎座
41462,0,0,羊,巨蟹座
41463,1,0,羊,天秤座
41464,0,0,龙,巨蟹座
41465,0,0,猪,水瓶座
41466,1,0,龙,射手座
41467,1,0,兔,水瓶座
41468,0,0,鼠,双鱼座
41469,1,0,狗,双子座
41470,0,0,鼠,白羊座
41471,0,0,马,巨蟹座
41472,0,0,牛,水瓶座
41473,0,0,兔,双鱼座
41474,0,0,龙,白羊座
41475,5,2,猪,狮子座
41476,17,1,猪,水瓶座
41477,17,1,羊,白羊座
41478,0,0,虎,处女座
41479,17,1,猪,水瓶座
41480,0,0,蛇,双子座
41481,2,0,兔,白羊座
41482,0,0,羊,狮子座
41483,0,0,猴,巨蟹座
41484,0,0,鼠,摩羯座
41485,17,1,鼠,射手座
41486,0,0,龙,处女座
41487,0,0,羊,天蝎座
41488,0,0,猪,金牛座
41489,0,0,虎,白羊座
41490,0,0,狗,巨蟹座
41491,1,0,牛,双鱼座
41492,0,0,鸡,狮子座
41493,0,0,牛,天蝎座
41494,0,0,狗,天秤座
41495,0,0,鸡,双鱼座
41496,17,1,牛,巨蟹座
41497,0,0,兔,狮子座
41498,0,0,鸡,水瓶座
41499,0,0,蛇,天蝎座
41500,0,0,狗,巨蟹座
41501,17,1,马,狮子座
41502,0,0,猴,射手座
41503,0,0,牛,水瓶座
41504,17,1,猪,天秤座
41505,0,0,猪,摩羯座
41506,17,1,龙,双鱼座
41507,0,0,鸡,双鱼座
41508,0,0,牛,巨蟹座
41509,1,0,虎,处女座
41510,0,0,狗,摩羯座
41511,0,0,猴,摩羯座
41512,1,0,鼠,双子座
41513,0,0,马,巨蟹座
41514,17,1,龙,天蝎座
41515,0,0,鸡,白羊座
41516,0,0,虎,处女座
41517,17,1,蛇,巨蟹座
41518,17,1,鼠,摩羯座
41519,0,0,虎,双鱼座
41520,1,0,马,摩羯座
41521,0,0,蛇,金牛座
41522,0,0,猴,双子座
41523,0,0,蛇,处女座
41524,0,0,鼠,摩羯座
41525,1,0,猴,白羊座
41526,0,0,马,天秤座
41527,17,1,猴,摩羯座
41528,0,0,羊,白羊座
41529,1,0,狗,射手座
41530,1,0,龙,天蝎座
41531,1,0,鸡,狮子座
41532,0,0,羊,双鱼座
41533,0,0,羊,摩羯座
41534,17,1,牛,狮子座
41535,1,0,鸡,巨蟹座
41536,0,0,羊,金牛座
41537,0,0,鼠,处女座
41538,0,0,牛,摩羯座
41539,0,0,兔,白羊座
41540,0,0,龙,双子座
41541,17,1,马,天蝎座
41542,0,0,兔,双子座
41543,0,0,兔,射手座
41544,0,0,猴,巨蟹座
41545,0,0,兔,白羊座
41546,0,0,牛,处女座
41547,0,0,狗,处女座
41548,17,1,狗,双子座
41549,17,1,虎,白羊座
41550,0,0,猪,处女座
41551,1,0,猴,水瓶座
41552,17,1,蛇,处女座
41553,1,0,兔,双子座
41554,0,0,鼠,天秤座
41555,0,0,牛,双子座
41556,17,1,鼠,双子座
41557,0,0,羊,狮子座
41558,1,0,狗,天蝎座
41559,0,0,马,金牛座
41560,0,0,鼠,白羊座
41561,0,0,蛇,金牛座
41562,0,0,牛,双鱼座
41563,17,1,牛,金牛座
41564,1,0,猪,天秤座
41565,0,0,猪,白羊座
41566,0,0,兔,天蝎座
41567,1,0,狗,双鱼座
41568,0,0,蛇,天秤座
41569,0,0,蛇,双鱼座
41570,17,1,虎,巨蟹座
41571,0,0,狗,白羊座
41572,17,1,牛,狮子座
41573,0,0,蛇,双鱼座
41574,1,0,羊,水瓶座
41575,2,0,狗,天蝎座
41576,0,0,龙,狮子座
41577,0,0,羊,巨蟹座
41578,0,0,虎,处女座
41579,1,0,猪,狮子座
41580,17,1,蛇,双子座
41581,0,0,兔,金牛座
41582,0,0,狗,金牛座
41583,0,0,狗,处女座
41584,0,0,龙,双子座
41585,0,0,鸡,水瓶座
41586,0,0,鸡,处女座
41587,1,0,虎,狮子座
41588,0,0,鼠,天秤座
41589,0,0,鸡,白羊座
41590,17,1,兔,金牛座
41591,0,0,龙,双子座
41592,0,0,牛,天秤座
41593,0,0,猪,天秤座
41594,1,0,龙,天蝎座
41595,0,0,蛇,双子座
41596,0,0,牛,金牛座
41597,1,0,猪,天秤座
41598,1,0,猴,白羊座
41599,0,0,虎,水瓶座
41600,17,1,羊,摩羯座
41601,0,0,狗,水瓶座
41602,17,1,牛,金牛座
41603,0,0,狗,射手座
41604,0,0,猪,双鱼座
41605,0,0,龙,射手座
41606,0,0,狗,摩羯座
41607,0,0,狗,金牛座
41608,0,0,虎,巨蟹座
41609,0,0,狗,白羊座
41610,0,0,兔,白羊座
41611,0,0,兔,白羊座
41612,17,1,狗,水瓶座
41613,17,1,猪,水瓶座
41614,0,0,猪,狮子座
41615,0,0,兔,天蝎座
41616,0,0,鸡,摩羯座
41617,17,1,马,双子座
41618,17,1,蛇,金牛座
41619,0,0,兔,金牛座
41620,0,0,鼠,巨蟹座
41621,0,0,猪,双鱼座
41622,0,0,羊,巨蟹座
41623,1,0,兔,摩羯座
41624,0,0,猪,双子座
41625,0,0,鸡,处女座
41626,0,0,马,双鱼座
41627,0,0,猴,双子座
41628,1,0,猴,天秤座
41629,0,0,猴,狮子座
41630,0,0,猪,金牛座
41631,0,0,蛇,射手座
41632,17,1,狗,天蝎座
41633,1,0,牛,水瓶座
41634,3,0,鼠,水瓶座
41635,0,0,龙,摩羯座
41636,17,1,鼠,摩羯座
41637,0,0,鼠,处女座
41638,0,0,马,天秤座
41639,1,0,蛇,双子座
41640,1,0,虎,白羊座
41641,0,0,鸡,天蝎座
41642,2,0,鼠,天秤座
41643,0,0,鼠,天秤座
41644,0,0,鼠,天秤座
41645,1,0,马,水瓶座
41646,0,0,虎,狮子座
41647,17,1,兔,天秤座
41648,1,0,虎,天蝎座
41649,0,0,蛇,双鱼座
41650,1,0,龙,摩羯座
41651,0,0,猴,白羊座
41652,0,0,马,水瓶座
41653,17,1,虎,巨蟹座
41654,0,0,龙,天秤座
41655,0,0,鸡,巨蟹座
41656,0,0,猴,天秤座
41657,0,0,猪,摩羯座
41658,0,0,马,水瓶座
41659,0,0,虎,金牛座
41660,0,0,羊,双子座
41661,1,0,牛,天秤座
41662,0,0,狗,双鱼座
41663,0,0,马,天秤座
41664,1,0,狗,双子座
41665,1,0,蛇,处女座
41666,17,1,鼠,天秤座
41667,0,0,羊,摩羯座
41668,0,0,猴,水瓶座
41669,0,0,狗,狮子座
41670,0,0,鸡,双鱼座
41671,17,1,鼠,处女座
41672,17,1,兔,水瓶座
41673,0,0,鼠,白羊座
41674,1,0,龙,双子座
41675,0,0,牛,白羊座
41676,0,0,狗,天秤座
41677,0,0,猪,射手座
41678,0,0,马,巨蟹座
41679,0,0,马,射手座
41680,1,0,虎,天秤座
41681,1,0,猪,白羊座
41682,5,2,龙,狮子座
41683,0,0,兔,白羊座
41684,0,0,马,金牛座
41685,17,1,狗,天蝎座
41686,0,0,猪,双子座
41687,0,0,猴,金牛座
41688,0,0,牛,双鱼座
41689,0,0,狗,摩羯座
41690,0,0,狗,金牛座
41691,1,0,蛇,射手座
41692,0,0,虎,天秤座
41693,1,0,兔,处女座
41694,0,0,虎,处女座
41695,0,0,狗,巨蟹座
41696,0,0,兔,天秤座
41697,0,0,龙,双子座
41698,1,0,牛,双鱼座
41699,0,0,鼠,双鱼座
41700,0,0,兔,狮子座
41701,0,0,鸡,射手座
41702,0,0,猪,水瓶座
41703,1,0,虎,天蝎座
41704,0,0,猪,巨蟹座
41705,17,1,兔,双子座
41706,0,0,猴,射手座
41707,0,0,龙,白羊座
41708,17,1,马,射手座
41709,0,0,虎,白羊座
41710,0,0,鸡,双鱼座
41711,0,0,猪,狮子座
41712,0,0,鸡,双鱼座
41713,0,0,鼠,白羊座
41714,0,0,马,金牛座
41715,17,1,鸡,巨蟹座
41716,0,0,羊,天秤座
41717,0,0,马,射手座
41718,0,0,兔,摩羯座
41719,0,0,鼠,双鱼座
41720,0,0,马,狮子座
41721,17,1,蛇,金牛座
41722,1,0,马,天秤座
41723,0,0,狗,摩羯座
41724,0,0,虎,射手座
41725,0,0,龙,白羊座
41726,0,0,鸡,天蝎座
41727,0,0,兔,天蝎座
41728,0,0,猪,巨蟹座
41729,0,0,马,处女座
41730,0,0,马,射手座
41731,0,0,猴,天蝎座
41732,0,0,猪,白羊座
41733,1,0,龙,摩羯座
41734,0,0,龙,处女座
41735,17,1,虎,双子座
41736,0,0,马,天秤座
41737,0,0,鸡,天秤座
41738,17,1,狗,天蝎座
41739,0,0,兔,摩羯座
41740,1,0,鼠,水瓶座
41741,17,1,牛,天蝎座
41742,5,2,虎,天秤座
41743,0,0,虎,天秤座
41744,17,1,虎,双子座
41745,0,0,蛇,巨蟹座
41746,6,2,龙,水瓶座
41747,1,0,兔,处女座
41748,0,0,虎,射手座
41749,0,0,兔,天蝎座
41750,0,0,狗,天秤座
41751,0,0,马,处女座
41752,1,0,蛇,摩羯座
41753,1,0,猴,白羊座
41754,0,0,猴,天蝎座
41755,0,0,蛇,天秤座
41756,17,1,狗,水瓶座
41757,0,0,兔,处女座
41758,1,0,鸡,水瓶座
41759,1,0,兔,天秤座
41760,2,0,龙,巨蟹座
41761,1,0,蛇,双子座
41762,0,0,鼠,射手座
41763,17,1,猴,射手座
41764,0,0,狗,白羊座
41765,0,0,狗,处女座
41766,1,0,鸡,处女座
41767,0,0,兔,射手座
41768,0,0,龙,天蝎座
41769,17,1,蛇,白羊座
41770,0,0,兔,双鱼座
41771,1,0,猪,处女座
41772,0,0,马,射手座
41773,0,0,羊,双子座
41774,0,0,鼠,白羊座
41775,0,0,马,狮子座
41776,0,0,马,双鱼座
41777,17,1,猴,天秤座
41778,0,0,虎,天蝎座
41779,0,0,羊,巨蟹座
41780,0,0,猴,巨蟹座
41781,0,0,鼠,摩羯座
41782,0,0,蛇,狮子座
41783,0,0,猴,摩羯座
41784,1,0,羊,双鱼座
41785,0,0,羊,金牛座
41786,17,1,牛,摩羯座
41787,0,0,牛,射手座
41788,1,0,马,摩羯座
41789,0,0,猪,双子座
41790,0,0,龙,水瓶座
41791,1,0,猴,水瓶座
41792,0,0,猪,射手座
41793,0,0,鼠,白羊座
41794,17,1,兔,金牛座
41795,1,0,蛇,双子座
41796,0,0,猴,金牛座
41797,0,0,鸡,天蝎座
41798,1,0,龙,金牛座
41799,0,0,鼠,狮子座
41800,1,0,蛇,水瓶座
41801,0,0,猴,金牛座
41802,0,0,龙,双子座
41803,0,0,兔,狮子座
41804,0,0,马,天蝎座
41805,0,0,兔,天蝎座
41806,0,0,龙,处女座
41807,2,0,兔,双子座
41808,0,0,猴,处女座
41809,0,0,虎,天蝎座
41810,17,1,狗,天秤座
41811,0,0,鼠,双鱼座
41812,0,0,龙,双鱼座
41813,0,0,龙,巨蟹座
41814,1,0,马,狮子座
41815,0,0,鼠,摩羯座
41816,1,0,猪,处女座
41817,0,0,蛇,金牛座
41818,0,0,羊,天蝎座
41819,0,0,虎,双鱼座
41820,17,1,鸡,天蝎座
41821,0,0,马,双鱼座
41822,0,0,牛,水瓶座
41823,0,0,兔,水瓶座
41824,0,0,兔,水瓶座
41825,0,0,蛇,天秤座
41826,0,0,猴,天秤座
41827,0,0,狗,金牛座
41828,1,0,猴,巨蟹座
41829,0,0,牛,射手座
41830,1,0,鸡,摩羯座
41831,0,0,马,处女座
41832,0,0,兔,摩羯座
41833,17,1,虎,双子座
41834,1,0,牛,天秤座
41835,0,0,龙,摩羯座
41836,0,0,龙,水瓶座
41837,1,0,羊,金牛座
41838,0,0,兔,水瓶座
41839,1,0,蛇,白羊座
41840,17,1,兔,双鱼座
41841,1,0,猪,金牛座
41842,0,0,牛,狮子座
41843,0,0,龙,天蝎座
41844,0,0,羊,天秤座
41845,0,0,龙,天蝎座
41846,0,0,羊,天秤座
41847,17,1,兔,天蝎座
41848,0,0,兔,天秤座
41849,0,0,鸡,双子座
41850,0,0,牛,双鱼座
41851,0,0,羊,白羊座
41852,1,0,鼠,双子座
41853,17,1,狗,射手座
41854,1,0,狗,巨蟹座
41855,0,0,猴,白羊座
41856,0,0,鸡,金牛座
41857,0,0,鸡,双子座
41858,0,0,龙,金牛座
41859,17,1,马,水瓶座
41860,0,0,虎,双鱼座
41861,17,1,兔,双鱼座
41862,0,0,鸡,双鱼座
41863,0,0,蛇,射手座
41864,17,1,龙,狮子座
41865,17,1,猪,双子座
41866,0,0,羊,天蝎座
41867,0,0,牛,天秤座
41868,0,0,牛,金牛座
41869,0,0,羊,处女座
41870,0,0,蛇,巨蟹座
41871,0,0,猴,天蝎座
41872,0,0,猪,处女座
41873,17,1,牛,摩羯座
41874,0,0,鸡,水瓶座
41875,0,0,羊,水瓶座
41876,0,0,猴,水瓶座
41877,0,0,鼠,天蝎座
41878,0,0,牛,处女座
41879,0,0,羊,金牛座
41880,17,1,兔,水瓶座
41881,2,0,猴,处女座
41882,17,1,马,巨蟹座
41883,0,0,龙,巨蟹座
41884,17,1,鼠,水瓶座
41885,0,0,鼠,白羊座
41886,0,0,虎,射手座
41887,17,1,虎,天蝎座
41888,1,0,兔,狮子座
41889,0,0,猪,双鱼座
41890,0,0,鼠,巨蟹座
41891,0,0,鸡,狮子座
41892,1,0,龙,摩羯座
41893,0,0,猪,天秤座
41894,1,0,鸡,巨蟹座
41895,7,2,羊,双子座
41896,0,0,蛇,处女座
41897,5,2,兔,双鱼座
41898,0,0,蛇,射手座
41899,0,0,龙,金牛座
41900,0,0,狗,双子座
41901,0,0,牛,天秤座
41902,0,0,鸡,天秤座
41903,0,0,蛇,天秤座
41904,0,0,虎,金牛座
41905,1,0,猴,处女座
41906,0,0,猴,双鱼座
41907,0,0,猴,处女座
41908,0,0,马,巨蟹座
41909,17,1,马,摩羯座
41910,0,0,狗,天蝎座
41911,2,0,马,双子座
41912,0,0,鼠,双鱼座
41913,0,0,鸡,摩羯座
41914,0,0,羊,射手座
41915,17,1,鼠,射手座
41916,0,0,牛,双子座
41917,0,0,牛,巨蟹座
41918,0,0,狗,金牛座
41919,0,0,龙,白羊座
41920,2,0,龙,狮子座
41921,0,0,猴,处女座
41922,0,0,狗,天秤座
41923,17,1,牛,摩羯座
41924,0,0,猪,白羊座
41925,0,0,兔,双鱼座
41926,0,0,马,狮子座
41927,1,0,马,狮子座
41928,17,1,狗,摩羯座
41929,1,0,羊,处女座
41930,0,0,牛,水瓶座
41931,0,0,牛,处女座
41932,0,0,羊,双鱼座
41933,0,0,猴,金牛座
41934,0,0,鼠,巨蟹座
41935,1,0,狗,水瓶座
41936,1,0,兔,金牛座
41937,0,0,羊,射手座
41938,0,0,猪,射手座
41939,0,0,鼠,巨蟹座
41940,0,0,鼠,天蝎座
41941,0,0,牛,摩羯座
41942,0,0,鸡,白羊座
41943,1,0,兔,金牛座
41944,0,0,羊,水瓶座
41945,17,1,猪,白羊座
41946,0,0,虎,天蝎座
41947,0,0,蛇,双子座
41948,0,0,狗,双子座
41949,1,0,猪,金牛座
41950,17,1,马,金牛座
41951,0,0,猪,摩羯座
41952,0,0,鼠,处女座
41953,1,0,狗,天蝎座
41954,17,1,牛,白羊座
41955,0,0,狗,天秤座
41956,0,0,猪,金牛座
41957,1,0,猴,巨蟹座
41958,0,0,狗,双鱼座
41959,1,0,蛇,摩羯座
41960,1,0,兔,天秤座
41961,0,0,狗,巨蟹座
41962,0,0,虎,射手座
41963,0,0,猪,白羊座
41964,0,0,猴,射手座
41965,0,0,鼠,双鱼座
41966,0,0,鼠,摩羯座
41967,1,0,猴,狮子座
41968,0,0,龙,水瓶座
41969,0,0,蛇,处女座
41970,17,1,龙,金牛座
41971,0,0,猴,射手座
41972,1,0,兔,双子座
41973,0,0,狗,金牛座
41974,0,0,虎,巨蟹座
41975,0,0,狗,处女座
41976,0,0,虎,白羊座
41977,0,0,鼠,双鱼座
41978,17,1,鸡,天蝎座
41979,0,0,虎,双鱼座
41980,17,1,猪,射手座
41981,17,1,兔,狮子座
41982,0,0,牛,处女座
41983,17,1,鸡,射手座
41984,0,0,猴,双子座
41985,1,0,马,狮子座
41986,1,0,鸡,处女座
41987,0,0,狗,金牛座
41988,0,0,羊,巨蟹座
41989,0,0,马,双子座
41990,0,0,兔,摩羯座
41991,0,0,狗,狮子座
41992,0,0,猴,双鱼座
41993,0,0,兔,巨蟹座
41994,1,0,猴,天蝎座
41995,0,0,牛,巨蟹座
41996,0,0,马,处女座
41997,5,2,虎,巨蟹座
41998,1,0,猪,双子座
41999,0,0,鼠,巨蟹座
42000,0,0,兔,白羊座
42001,1,0,蛇,摩羯座
42002,0,0,狗,处女座
42003,0,0,龙,狮子座
42004,17,1,鸡,双鱼座
42005,1,0,猪,巨蟹座
42006,17,1,猪,天蝎座
42007,0,0,鼠,摩羯座
42008,0,0,羊,双子座
42009,1,0,兔,天蝎座
42010,0,0,龙,射手座
42011,0,0,狗,狮子座
42012,1,0,猴,白羊座
42013,0,0,狗,金牛座
42014,0,0,鼠,处女座
42015,17,1,牛,双鱼座
42016,0,0,鸡,天秤座
42017,0,0,狗,巨蟹座
42018,0,0,狗,天蝎座
42019,0,0,兔,射手座
42020,0,0,猴,金牛座
42021,1,0,羊,巨蟹座
42022,0,0,鼠,摩羯座
42023,17,1,猪,天秤座
42024,1,0,猪,双鱼座
42025,1,0,鼠,天蝎座
42026,0,0,狗,摩羯座
42027,0,0,猪,摩羯座
42028,0,0,狗,双鱼座
42029,0,0,猴,摩羯座
42030,0,0,龙,金牛座
42031,17,1,鸡,巨蟹座
42032,3,0,鼠,双子座
42033,0,0,狗,射手座
42034,0,0,兔,射手座
42035,17,1,羊,天蝎座
42036,0,0,蛇,金牛座
42037,0,0,猴,水瓶座
42038,0,0,狗,天蝎座
42039,0,0,蛇,射手座
42040,17,1,蛇,摩羯座
42041,1,0,马,双子座
42042,0,0,兔,双鱼座
42043,17,1,兔,天秤座
42044,0,0,猪,摩羯座
42045,17,1,猪,巨蟹座
42046,1,0,虎,双子座
42047,1,0,兔,天秤座
42048,0,0,虎,天秤座
42049,0,0,龙,天秤座
42050,0,0,马,天秤座
42051,0,0,鼠,巨蟹座
42052,0,0,龙,天蝎座
42053,1,0,猪,双子座
42054,0,0,虎,金牛座
42055,1,0,龙,巨蟹座
42056,0,0,猴,巨蟹座
42057,1,0,狗,白羊座
42058,17,1,狗,双鱼座
42059,0,0,牛,双子座
42060,1,0,鼠,白羊座
42061,0,0,鸡,射手座
42062,1,0,蛇,金牛座
42063,1,0,龙,狮子座
42064,17,1,猪,处女座
42065,0,0,牛,巨蟹座
42066,1,0,蛇,摩羯座
42067,17,1,虎,双鱼座
42068,0,0,马,天秤座
42069,0,0,鸡,双鱼座
42070,0,0,龙,白羊座
42071,1,0,兔,水瓶座
42072,17,1,兔,天秤座
42073,0,0,马,天蝎座
42074,0,0,鸡,双鱼座
42075,0,0,猴,摩羯座
42076,0,0,狗,巨蟹座
42077,0,0,龙,双鱼座
42078,0,0,鼠,双鱼座
42079,0,0,牛,处女座
42080,0,0,猴,白羊座
42081,0,0,羊,天蝎座
42082,0,0,羊,双鱼座
42083,0,0,狗,射手座
42084,0,0,猴,狮子座
42085,1,0,牛,狮子座
42086,0,0,羊,摩羯座
42087,0,0,鼠,摩羯座
42088,0,0,狗,巨蟹座
42089,0,0,蛇,双鱼座
42090,0,0,猴,双鱼座
42091,3,0,兔,天秤座
42092,0,0,鼠,狮子座
42093,0,0,马,双子座
42094,1,0,羊,巨蟹座
42095,1,0,兔,双鱼座
42096,0,0,蛇,巨蟹座
42097,0,0,牛,双子座
42098,1,0,猪,射手座
42099,1,0,虎,白羊座
42100,1,0,兔,双鱼座
42101,17,1,猪,狮子座
42102,0,0,羊,射手座
42103,1,0,兔,双鱼座
42104,17,1,鼠,双鱼座
42105,0,0,马,摩羯座
42106,0,0,猴,狮子座
42107,0,0,羊,白羊座
42108,0,0,狗,金牛座
42109,1,0,猴,狮子座
42110,0,0,牛,白羊座
42111,0,0,鸡,金牛座
42112,17,1,鼠,摩羯座
42113,0,0,牛,狮子座
42114,0,0,鼠,双子座
42115,0,0,鼠,摩羯座
42116,0,0,猴,双子座
42117,1,0,鼠,双鱼座
42118,1,0,蛇,处女座
42119,2,0,虎,射手座
42120,1,0,龙,摩羯座
42121,0,0,鼠,射手座
42122,17,1,马,天蝎座
42123,1,0,牛,射手座
42124,0,0,虎,白羊座
42125,0,0,猴,白羊座
42126,0,0,羊,狮子座
42127,0,0,蛇,水瓶座
42128,17,1,蛇,双子座
42129,17,1,羊,水瓶座
42130,0,0,蛇,狮子座
42131,0,0,牛,金牛座
42132,0,0,蛇,水瓶座
42133,2,0,鼠,双子座
42134,0,0,鸡,水瓶座
42135,1,0,蛇,处女座
42136,0,0,鼠,双子座
42137,0,0,狗,射手座
42138,0,0,马,射手座
42139,0,0,猴,射手座
42140,1,0,兔,白羊座
42141,0,0,兔,天秤座
42142,0,0,兔,双子座
42143,17,1,猪,双子座
42144,0,0,兔,双鱼座
42145,1,0,马,天秤座
42146,0,0,马,狮子座
42147,0,0,龙,巨蟹座
42148,1,0,狗,天蝎座
42149,0,0,猪,双鱼座
42150,0,0,兔,处女座
42151,17,1,马,金牛座
42152,16,1,虎,处女座
42153,0,0,马,天秤座
42154,0,0,马,摩羯座
42155,0,0,猪,射手座
42156,3,0,虎,水瓶座
42157,0,0,虎,巨蟹座
42158,0,0,兔,处女座
42159,0,0,龙,处女座
42160,0,0,狗,白羊座
42161,0,0,龙,射手座
42162,1,0,鼠,金牛座
42163,0,0,鸡,白羊座
42164,0,0,猴,双鱼座
42165,0,0,鼠,摩羯座
42166,17,1,羊,双鱼座
42167,0,0,鼠,白羊座
42168,0,0,猴,天蝎座
42169,1,0,狗,射手座
42170,0,0,羊,狮子座
42171,0,0,猴,处女座
42172,17,1,狗,双鱼座
42173,0,0,蛇,水瓶座
42174,0,0,兔,狮子座
42175,0,0,鸡,狮子座
42176,1,0,马,处女座
42177,0,0,鸡,狮子座
42178,0,0,兔,处女座
42179,2,0,虎,处女座
42180,0,0,鸡,天蝎座
42181,17,1,蛇,双子座
42182,0,0,猪,水瓶座
42183,1,0,兔,金牛座
42184,0,0,龙,双子座
42185,17,1,马,水瓶座
42186,0,0,马,金牛座
42187,0,0,猴,巨蟹座
42188,0,0,羊,射手座
42189,17,1,牛,狮子座
42190,0,0,龙,射手座
42191,0,0,鼠,天蝎座
42192,0,0,龙,双鱼座
42193,0,0,鸡,白羊座
42194,0,0,虎,双子座
42195,1,0,鼠,水瓶座
42196,0,0,鸡,摩羯座
42197,0,0,兔,天蝎座
42198,1,0,牛,金牛座
42199,17,1,马,天秤座
42200,17,1,鼠,水瓶座
42201,1,0,蛇,处女座
42202,17,1,兔,巨蟹座
42203,0,0,猴,双子座
42204,0,0,羊,水瓶座
42205,0,0,牛,狮子座
42206,0,0,猪,巨蟹座
42207,1,0,牛,处女座
42208,1,0,鼠,双子座
42209,0,0,鼠,狮子座
42210,0,0,兔,天秤座
42211,0,0,龙,水瓶座
42212,0,0,兔,水瓶座
42213,1,0,鸡,金牛座
